SKU Code,Store_Code,Projected_Probability
SKU_0051,STORE_02,0.256
SKU_0051,STORE_03,0.233
SKU_0051,STORE_04,0.206
SKU_0051,STORE_05,0.243
SKU_0051,STORE_06,0.246
SKU_0051,STORE_07,0.249
SKU_0051,STORE_15,0.104
SKU_0051,STORE_08,0.24
SKU_0051,STORE_09,0.379
SKU_0051,STORE_16,0.212
SKU_0051,STORE_10,0.237
SKU_0051,STORE_11,0.433
SKU_0051,STORE_12,0.263
SKU_0051,STORE_13,0.299
SKU_0051,STORE_17,0.26
SKU_0051,STORE_14,0.305
SKU_0052,STORE_01,0.664
SKU_0052,STORE_02,0.494
SKU_0052,STORE_03,0.455
SKU_0052,STORE_04,0.374
SKU_0052,STORE_05,0.524
SKU_0052,STORE_06,0.636
SKU_0052,STORE_15,0.622
SKU_0052,STORE_08,0.451
SKU_0052,STORE_09,0.747
SKU_0052,STORE_16,0.381
SKU_0052,STORE_10,0.426
SKU_0052,STORE_11,0.433
SKU_0052,STORE_12,0.374
SKU_0052,STORE_13,0.559
SKU_0052,STORE_14,0.502
SKU_0053,STORE_01,0.218
SKU_0053,STORE_02,0.141
SKU_0053,STORE_03,0.183
SKU_0053,STORE_04,0.173
SKU_0053,STORE_05,0.184
SKU_0053,STORE_06,0.221
SKU_0053,STORE_07,0.154
SKU_0053,STORE_15,0.207
SKU_0053,STORE_08,0.215
SKU_0053,STORE_09,0.322
SKU_0053,STORE_10,0.163
SKU_0053,STORE_11,0.216
SKU_0053,STORE_12,0.178
SKU_0053,STORE_13,0.174
SKU_0053,STORE_17,0.167
SKU_0053,STORE_14,0.194
SKU_0054,STORE_01,0.194
SKU_0054,STORE_02,0.121
SKU_0054,STORE_03,0.157
SKU_0054,STORE_04,0.122
SKU_0054,STORE_05,0.158
SKU_0054,STORE_06,0.19
SKU_0054,STORE_07,0.119
SKU_0054,STORE_15,0.177
SKU_0054,STORE_08,0.166
SKU_0054,STORE_09,0.277
SKU_0054,STORE_10,0.14
SKU_0054,STORE_11,0.184
SKU_0054,STORE_12,0.159
SKU_0054,STORE_13,0.149
SKU_0054,STORE_17,0.143
SKU_0054,STORE_14,0.166
SKU_0055,STORE_01,0.141
SKU_0055,STORE_02,0.129
SKU_0055,STORE_03,0.133
SKU_0055,STORE_04,0.107
SKU_0055,STORE_05,0.144
SKU_0055,STORE_06,0.173
SKU_0055,STORE_07,0.109
SKU_0055,STORE_15,0.149
SKU_0055,STORE_08,0.152
SKU_0055,STORE_09,0.253
SKU_0055,STORE_10,0.118
SKU_0055,STORE_11,0.196
SKU_0055,STORE_12,0.115
SKU_0055,STORE_13,0.136
SKU_0055,STORE_17,0.121
SKU_0055,STORE_14,0.14
SKU_0056,STORE_01,0.136
SKU_0056,STORE_02,0.107
SKU_0056,STORE_03,0.112
SKU_0056,STORE_04,0.09
SKU_0056,STORE_05,0.114
SKU_0056,STORE_06,0.137
SKU_0056,STORE_07,0.093
SKU_0056,STORE_15,0.126
SKU_0056,STORE_08,0.13
SKU_0056,STORE_09,0.2
SKU_0056,STORE_10,0.1
SKU_0056,STORE_11,0.163
SKU_0056,STORE_12,0.111
SKU_0056,STORE_13,0.108
SKU_0056,STORE_17,0.102
SKU_0056,STORE_14,0.118
SKU_0057,STORE_01,0.102
SKU_0057,STORE_02,0.064
SKU_0057,STORE_03,0.074
SKU_0057,STORE_04,0.06
SKU_0057,STORE_05,0.076
SKU_0057,STORE_06,0.091
SKU_0057,STORE_07,0.058
SKU_0057,STORE_15,0.084
SKU_0057,STORE_08,0.081
SKU_0057,STORE_09,0.133
SKU_0057,STORE_10,0.066
SKU_0057,STORE_11,0.097
SKU_0057,STORE_12,0.084
SKU_0057,STORE_13,0.072
SKU_0057,STORE_17,0.067
SKU_0057,STORE_14,0.078
SKU_0058,STORE_01,0.081
SKU_0058,STORE_02,0.041
SKU_0058,STORE_03,0.06
SKU_0058,STORE_04,0.056
SKU_0058,STORE_05,0.072
SKU_0058,STORE_06,0.087
SKU_0058,STORE_07,0.035
SKU_0058,STORE_15,0.067
SKU_0058,STORE_08,0.049
SKU_0058,STORE_09,0.127
SKU_0058,STORE_10,0.053
SKU_0058,STORE_11,0.063
SKU_0058,STORE_12,0.066
SKU_0058,STORE_13,0.068
SKU_0058,STORE_17,0.054
SKU_0058,STORE_14,0.063
SKU_0059,STORE_01,0.18
SKU_0059,STORE_02,0.108
SKU_0059,STORE_03,0.144
SKU_0059,STORE_04,0.134
SKU_0059,STORE_05,0.172
SKU_0059,STORE_06,0.206
SKU_0059,STORE_07,0.115
SKU_0059,STORE_15,0.162
SKU_0059,STORE_08,0.16
SKU_0059,STORE_09,0.301
SKU_0059,STORE_10,0.129
SKU_0059,STORE_11,0.165
SKU_0059,STORE_12,0.147
SKU_0059,STORE_13,0.163
SKU_0059,STORE_17,0.131
SKU_0059,STORE_14,0.153
SKU_0060,STORE_01,0.135
SKU_0060,STORE_02,0.082
SKU_0060,STORE_03,0.125
SKU_0060,STORE_04,0.098
SKU_0060,STORE_05,0.137
SKU_0060,STORE_06,0.179
SKU_0060,STORE_07,0.081
SKU_0060,STORE_15,0.169
SKU_0060,STORE_08,0.151
SKU_0060,STORE_09,0.191
SKU_0060,STORE_16,0.106
SKU_0060,STORE_10,0.114
SKU_0060,STORE_11,0.16
SKU_0060,STORE_12,0.102
SKU_0060,STORE_13,0.103
SKU_0060,STORE_17,0.101
SKU_0060,STORE_14,0.122
SKU_0061,STORE_01,0.12
SKU_0061,STORE_02,0.07
SKU_0061,STORE_03,0.107
SKU_0061,STORE_04,0.069
SKU_0061,STORE_05,0.118
SKU_0061,STORE_06,0.154
SKU_0061,STORE_07,0.062
SKU_0061,STORE_15,0.145
SKU_0061,STORE_08,0.116
SKU_0061,STORE_09,0.164
SKU_0061,STORE_16,0.091
SKU_0061,STORE_10,0.098
SKU_0061,STORE_11,0.137
SKU_0061,STORE_12,0.091
SKU_0061,STORE_13,0.088
SKU_0061,STORE_17,0.087
SKU_0061,STORE_14,0.104
SKU_0062,STORE_01,0.087
SKU_0062,STORE_02,0.075
SKU_0062,STORE_03,0.09
SKU_0062,STORE_04,0.061
SKU_0062,STORE_05,0.107
SKU_0062,STORE_06,0.141
SKU_0062,STORE_07,0.057
SKU_0062,STORE_15,0.123
SKU_0062,STORE_08,0.107
SKU_0062,STORE_09,0.15
SKU_0062,STORE_16,0.077
SKU_0062,STORE_10,0.083
SKU_0062,STORE_11,0.146
SKU_0062,STORE_12,0.066
SKU_0062,STORE_13,0.081
SKU_0062,STORE_17,0.073
SKU_0062,STORE_14,0.088
SKU_0063,STORE_01,0.084
SKU_0063,STORE_02,0.062
SKU_0063,STORE_03,0.076
SKU_0063,STORE_04,0.051
SKU_0063,STORE_05,0.085
SKU_0063,STORE_06,0.111
SKU_0063,STORE_07,0.049
SKU_0063,STORE_15,0.103
SKU_0063,STORE_08,0.091
SKU_0063,STORE_09,0.119
SKU_0063,STORE_16,0.065
SKU_0063,STORE_10,0.07
SKU_0063,STORE_11,0.121
SKU_0063,STORE_12,0.064
SKU_0063,STORE_13,0.064
SKU_0063,STORE_17,0.062
SKU_0063,STORE_14,0.074
SKU_0064,STORE_01,0.063
SKU_0064,STORE_02,0.037
SKU_0064,STORE_03,0.05
SKU_0064,STORE_04,0.034
SKU_0064,STORE_05,0.057
SKU_0064,STORE_06,0.074
SKU_0064,STORE_07,0.03
SKU_0064,STORE_15,0.069
SKU_0064,STORE_08,0.057
SKU_0064,STORE_09,0.079
SKU_0064,STORE_16,0.043
SKU_0064,STORE_10,0.046
SKU_0064,STORE_11,0.072
SKU_0064,STORE_12,0.048
SKU_0064,STORE_13,0.042
SKU_0064,STORE_17,0.041
SKU_0064,STORE_14,0.049
SKU_0065,STORE_01,0.05
SKU_0065,STORE_02,0.024
SKU_0065,STORE_03,0.04
SKU_0065,STORE_04,0.032
SKU_0065,STORE_05,0.054
SKU_0065,STORE_06,0.07
SKU_0065,STORE_07,0.018
SKU_0065,STORE_15,0.055
SKU_0065,STORE_08,0.034
SKU_0065,STORE_09,0.075
SKU_0065,STORE_16,0.035
SKU_0065,STORE_10,0.037
SKU_0065,STORE_11,0.047
SKU_0065,STORE_12,0.038
SKU_0065,STORE_13,0.04
SKU_0065,STORE_17,0.033
SKU_0065,STORE_14,0.04
SKU_0066,STORE_01,0.111
SKU_0066,STORE_02,0.063
SKU_0066,STORE_03,0.098
SKU_0066,STORE_04,0.076
SKU_0066,STORE_05,0.128
SKU_0066,STORE_06,0.167
SKU_0066,STORE_07,0.06
SKU_0066,STORE_15,0.133
SKU_0066,STORE_08,0.112
SKU_0066,STORE_09,0.179
SKU_0066,STORE_16,0.084
SKU_0066,STORE_10,0.09
SKU_0066,STORE_11,0.123
SKU_0066,STORE_12,0.084
SKU_0066,STORE_13,0.096
SKU_0066,STORE_17,0.08
SKU_0066,STORE_14,0.096
SKU_0067,STORE_01,0.29
SKU_0067,STORE_02,0.262
SKU_0067,STORE_05,0.247
SKU_0067,STORE_06,0.363
SKU_0067,STORE_07,0.232
SKU_0067,STORE_08,0.267
SKU_0067,STORE_09,0.348
SKU_0067,STORE_13,0.254
SKU_0067,STORE_14,0.216
SKU_0068,STORE_01,0.213
SKU_0068,STORE_02,0.26
SKU_0068,STORE_05,0.204
SKU_0068,STORE_06,0.18
SKU_0068,STORE_07,0.171
SKU_0068,STORE_08,0.223
SKU_0068,STORE_09,0.291
SKU_0068,STORE_13,0.187
SKU_0068,STORE_14,0.214
SKU_0069,STORE_01,0.163
SKU_0069,STORE_02,0.174
SKU_0069,STORE_05,0.165
SKU_0069,STORE_06,0.19
SKU_0069,STORE_07,0.13
SKU_0069,STORE_08,0.214
SKU_0069,STORE_09,0.279
SKU_0069,STORE_13,0.143
SKU_0069,STORE_14,0.143
SKU_0070,STORE_01,0.126
SKU_0070,STORE_02,0.148
SKU_0070,STORE_05,0.187
SKU_0070,STORE_06,0.143
SKU_0070,STORE_07,0.101
SKU_0070,STORE_08,0.143
SKU_0070,STORE_09,0.187
SKU_0070,STORE_13,0.11
SKU_0070,STORE_14,0.122
SKU_0071,STORE_01,0.1
SKU_0071,STORE_02,0.13
SKU_0071,STORE_05,0.056
SKU_0071,STORE_06,0.095
SKU_0071,STORE_07,0.08
SKU_0071,STORE_08,0.109
SKU_0071,STORE_09,0.143
SKU_0071,STORE_13,0.088
SKU_0071,STORE_14,0.107
SKU_0072,STORE_01,0.124
SKU_0072,STORE_02,0.122
SKU_0072,STORE_05,0.117
SKU_0072,STORE_06,0.151
SKU_0072,STORE_07,0.1
SKU_0072,STORE_08,0.102
SKU_0072,STORE_09,0.134
SKU_0072,STORE_13,0.109
SKU_0072,STORE_14,0.1
SKU_0073,STORE_01,0.315
SKU_0073,STORE_02,0.258
SKU_0073,STORE_05,0.364
SKU_0073,STORE_06,0.323
SKU_0073,STORE_07,0.252
SKU_0073,STORE_08,0.307
SKU_0073,STORE_09,0.401
SKU_0073,STORE_13,0.276
SKU_0073,STORE_14,0.212
SKU_0074,STORE_01,0.154
SKU_0074,STORE_02,0.127
SKU_0074,STORE_03,0.144
SKU_0074,STORE_04,0.125
SKU_0074,STORE_05,0.166
SKU_0074,STORE_06,0.184
SKU_0074,STORE_07,0.114
SKU_0074,STORE_15,0.167
SKU_0074,STORE_08,0.165
SKU_0074,STORE_09,0.286
SKU_0074,STORE_16,0.13
SKU_0074,STORE_10,0.127
SKU_0074,STORE_11,0.178
SKU_0074,STORE_12,0.124
SKU_0074,STORE_13,0.141
SKU_0074,STORE_17,0.118
SKU_0074,STORE_14,0.132
SKU_0075,STORE_01,0.137
SKU_0075,STORE_02,0.109
SKU_0075,STORE_03,0.124
SKU_0075,STORE_04,0.088
SKU_0075,STORE_05,0.143
SKU_0075,STORE_06,0.158
SKU_0075,STORE_07,0.088
SKU_0075,STORE_15,0.143
SKU_0075,STORE_08,0.127
SKU_0075,STORE_09,0.246
SKU_0075,STORE_16,0.112
SKU_0075,STORE_10,0.109
SKU_0075,STORE_11,0.152
SKU_0075,STORE_12,0.11
SKU_0075,STORE_13,0.121
SKU_0075,STORE_17,0.101
SKU_0075,STORE_14,0.113
SKU_0076,STORE_01,0.1
SKU_0076,STORE_02,0.116
SKU_0076,STORE_03,0.105
SKU_0076,STORE_04,0.078
SKU_0076,STORE_05,0.131
SKU_0076,STORE_06,0.145
SKU_0076,STORE_07,0.081
SKU_0076,STORE_15,0.121
SKU_0076,STORE_08,0.117
SKU_0076,STORE_09,0.225
SKU_0076,STORE_16,0.094
SKU_0076,STORE_10,0.092
SKU_0076,STORE_11,0.162
SKU_0076,STORE_12,0.08
SKU_0076,STORE_13,0.111
SKU_0076,STORE_17,0.085
SKU_0076,STORE_14,0.095
SKU_0077,STORE_01,0.096
SKU_0077,STORE_02,0.096
SKU_0077,STORE_03,0.088
SKU_0077,STORE_04,0.065
SKU_0077,STORE_05,0.103
SKU_0077,STORE_06,0.114
SKU_0077,STORE_07,0.069
SKU_0077,STORE_15,0.102
SKU_0077,STORE_08,0.1
SKU_0077,STORE_09,0.178
SKU_0077,STORE_16,0.079
SKU_0077,STORE_10,0.078
SKU_0077,STORE_11,0.135
SKU_0077,STORE_12,0.077
SKU_0077,STORE_13,0.087
SKU_0077,STORE_17,0.072
SKU_0077,STORE_14,0.08
SKU_0078,STORE_01,0.073
SKU_0078,STORE_02,0.057
SKU_0078,STORE_03,0.058
SKU_0078,STORE_04,0.044
SKU_0078,STORE_05,0.069
SKU_0078,STORE_06,0.076
SKU_0078,STORE_07,0.043
SKU_0078,STORE_15,0.067
SKU_0078,STORE_08,0.062
SKU_0078,STORE_09,0.118
SKU_0078,STORE_16,0.053
SKU_0078,STORE_10,0.051
SKU_0078,STORE_11,0.08
SKU_0078,STORE_12,0.058
SKU_0078,STORE_13,0.058
SKU_0078,STORE_17,0.048
SKU_0078,STORE_14,0.053
SKU_0079,STORE_01,0.057
SKU_0079,STORE_02,0.037
SKU_0079,STORE_03,0.047
SKU_0079,STORE_04,0.041
SKU_0079,STORE_05,0.065
SKU_0079,STORE_06,0.072
SKU_0079,STORE_07,0.026
SKU_0079,STORE_15,0.054
SKU_0079,STORE_08,0.037
SKU_0079,STORE_09,0.113
SKU_0079,STORE_16,0.042
SKU_0079,STORE_10,0.041
SKU_0079,STORE_11,0.052
SKU_0079,STORE_12,0.046
SKU_0079,STORE_13,0.055
SKU_0079,STORE_17,0.038
SKU_0079,STORE_14,0.043
SKU_0080,STORE_01,0.128
SKU_0080,STORE_02,0.097
SKU_0080,STORE_03,0.114
SKU_0080,STORE_04,0.097
SKU_0080,STORE_05,0.156
SKU_0080,STORE_06,0.172
SKU_0080,STORE_07,0.085
SKU_0080,STORE_15,0.131
SKU_0080,STORE_08,0.123
SKU_0080,STORE_09,0.268
SKU_0080,STORE_16,0.102
SKU_0080,STORE_10,0.1
SKU_0080,STORE_11,0.136
SKU_0080,STORE_12,0.102
SKU_0080,STORE_13,0.132
SKU_0080,STORE_17,0.093
SKU_0080,STORE_14,0.103
SKU_0081,STORE_01,0.168
SKU_0081,STORE_03,0.135
SKU_0081,STORE_05,0.161
SKU_0081,STORE_06,0.214
SKU_0081,STORE_15,0.193
SKU_0081,STORE_08,0.145
SKU_0081,STORE_16,0.133
SKU_0081,STORE_10,0.126
SKU_0082,STORE_01,0.144
SKU_0082,STORE_03,0.115
SKU_0082,STORE_05,0.156
SKU_0082,STORE_06,0.186
SKU_0082,STORE_15,0.15
SKU_0082,STORE_08,0.146
SKU_0082,STORE_16,0.114
SKU_0082,STORE_10,0.108
SKU_0083,STORE_01,0.128
SKU_0083,STORE_03,0.102
SKU_0083,STORE_05,0.139
SKU_0083,STORE_06,0.154
SKU_0083,STORE_15,0.101
SKU_0083,STORE_08,0.117
SKU_0083,STORE_16,0.101
SKU_0083,STORE_10,0.096
SKU_0084,STORE_01,0.09
SKU_0084,STORE_03,0.078
SKU_0084,STORE_05,0.117
SKU_0084,STORE_06,0.118
SKU_0084,STORE_15,0.076
SKU_0084,STORE_08,0.099
SKU_0084,STORE_16,0.077
SKU_0084,STORE_10,0.073
SKU_0085,STORE_01,0.067
SKU_0085,STORE_03,0.052
SKU_0085,STORE_05,0.077
SKU_0085,STORE_06,0.067
SKU_0085,STORE_15,0.05
SKU_0085,STORE_08,0.055
SKU_0085,STORE_16,0.052
SKU_0085,STORE_10,0.049
SKU_0086,STORE_01,0.08
SKU_0086,STORE_03,0.053
SKU_0086,STORE_05,0.076
SKU_0086,STORE_06,0.08
SKU_0086,STORE_15,0.071
SKU_0086,STORE_08,0.046
SKU_0086,STORE_16,0.052
SKU_0086,STORE_10,0.049
SKU_0087,STORE_01,0.161
SKU_0087,STORE_03,0.122
SKU_0087,STORE_05,0.14
SKU_0087,STORE_06,0.233
SKU_0087,STORE_15,0.127
SKU_0087,STORE_08,0.125
SKU_0087,STORE_16,0.12
SKU_0087,STORE_10,0.113
SKU_0088,STORE_01,0.283
SKU_0088,STORE_02,0.16
SKU_0088,STORE_05,0.248
SKU_0088,STORE_06,0.333
SKU_0088,STORE_07,0.188
SKU_0088,STORE_15,0.411
SKU_0088,STORE_08,0.256
SKU_0088,STORE_09,0.329
SKU_0088,STORE_13,0.231
SKU_0088,STORE_14,0.232
SKU_0089,STORE_01,0.243
SKU_0089,STORE_02,0.132
SKU_0089,STORE_05,0.24
SKU_0089,STORE_06,0.289
SKU_0089,STORE_07,0.188
SKU_0089,STORE_15,0.319
SKU_0089,STORE_08,0.257
SKU_0089,STORE_09,0.282
SKU_0089,STORE_13,0.199
SKU_0089,STORE_14,0.198
SKU_0090,STORE_01,0.215
SKU_0090,STORE_02,0.164
SKU_0090,STORE_05,0.214
SKU_0090,STORE_06,0.24
SKU_0090,STORE_07,0.151
SKU_0090,STORE_15,0.216
SKU_0090,STORE_08,0.207
SKU_0090,STORE_09,0.25
SKU_0090,STORE_13,0.176
SKU_0090,STORE_14,0.176
SKU_0091,STORE_01,0.152
SKU_0091,STORE_02,0.135
SKU_0091,STORE_05,0.181
SKU_0091,STORE_06,0.184
SKU_0091,STORE_07,0.128
SKU_0091,STORE_15,0.161
SKU_0091,STORE_08,0.175
SKU_0091,STORE_09,0.177
SKU_0091,STORE_13,0.124
SKU_0091,STORE_14,0.134
SKU_0092,STORE_01,0.113
SKU_0092,STORE_02,0.086
SKU_0092,STORE_05,0.118
SKU_0092,STORE_06,0.104
SKU_0092,STORE_07,0.07
SKU_0092,STORE_15,0.106
SKU_0092,STORE_08,0.096
SKU_0092,STORE_09,0.131
SKU_0092,STORE_13,0.092
SKU_0092,STORE_14,0.09
SKU_0093,STORE_01,0.135
SKU_0093,STORE_02,0.08
SKU_0093,STORE_05,0.117
SKU_0093,STORE_06,0.124
SKU_0093,STORE_07,0.059
SKU_0093,STORE_15,0.151
SKU_0093,STORE_08,0.08
SKU_0093,STORE_09,0.157
SKU_0093,STORE_13,0.11
SKU_0093,STORE_14,0.09
SKU_0094,STORE_01,0.271
SKU_0094,STORE_02,0.183
SKU_0094,STORE_05,0.216
SKU_0094,STORE_06,0.362
SKU_0094,STORE_07,0.161
SKU_0094,STORE_15,0.271
SKU_0094,STORE_08,0.22
SKU_0094,STORE_09,0.314
SKU_0094,STORE_13,0.221
SKU_0094,STORE_14,0.209
SKU_0095,STORE_02,0.072
SKU_0095,STORE_05,0.134
SKU_0095,STORE_07,0.058
SKU_0095,STORE_09,0.165
SKU_0095,STORE_11,0.212
SKU_0095,STORE_13,0.087
SKU_0095,STORE_14,0.098
SKU_0096,STORE_02,0.071
SKU_0096,STORE_05,0.111
SKU_0096,STORE_07,0.043
SKU_0096,STORE_09,0.138
SKU_0096,STORE_11,0.105
SKU_0096,STORE_13,0.064
SKU_0096,STORE_14,0.097
SKU_0097,STORE_02,0.048
SKU_0097,STORE_05,0.09
SKU_0097,STORE_07,0.033
SKU_0097,STORE_09,0.132
SKU_0097,STORE_11,0.111
SKU_0097,STORE_13,0.049
SKU_0097,STORE_14,0.065
SKU_0098,STORE_02,0.041
SKU_0098,STORE_05,0.101
SKU_0098,STORE_07,0.025
SKU_0098,STORE_09,0.088
SKU_0098,STORE_11,0.084
SKU_0098,STORE_13,0.038
SKU_0098,STORE_14,0.055
SKU_0099,STORE_02,0.036
SKU_0099,STORE_05,0.031
SKU_0099,STORE_07,0.02
SKU_0099,STORE_09,0.067
SKU_0099,STORE_11,0.055
SKU_0099,STORE_13,0.03
SKU_0099,STORE_14,0.049
SKU_0100,STORE_02,0.034
SKU_0100,STORE_05,0.064
SKU_0100,STORE_07,0.025
SKU_0100,STORE_09,0.063
SKU_0100,STORE_11,0.088
SKU_0100,STORE_13,0.037
SKU_0100,STORE_14,0.046
SKU_0101,STORE_02,0.071
SKU_0101,STORE_05,0.198
SKU_0101,STORE_07,0.063
SKU_0101,STORE_09,0.19
SKU_0101,STORE_11,0.188
SKU_0101,STORE_13,0.094
SKU_0101,STORE_14,0.097
SKU_0102,STORE_01,0.177
SKU_0102,STORE_02,0.102
SKU_0102,STORE_05,0.15
SKU_0102,STORE_06,0.187
SKU_0102,STORE_07,0.116
SKU_0102,STORE_08,0.138
SKU_0102,STORE_09,0.231
SKU_0102,STORE_13,0.138
SKU_0102,STORE_14,0.198
SKU_0103,STORE_01,0.152
SKU_0103,STORE_02,0.084
SKU_0103,STORE_05,0.145
SKU_0103,STORE_06,0.162
SKU_0103,STORE_07,0.116
SKU_0103,STORE_08,0.138
SKU_0103,STORE_09,0.198
SKU_0103,STORE_13,0.119
SKU_0103,STORE_14,0.169
SKU_0104,STORE_01,0.134
SKU_0104,STORE_02,0.105
SKU_0104,STORE_05,0.129
SKU_0104,STORE_06,0.135
SKU_0104,STORE_07,0.093
SKU_0104,STORE_08,0.111
SKU_0104,STORE_09,0.175
SKU_0104,STORE_13,0.105
SKU_0104,STORE_14,0.15
SKU_0105,STORE_01,0.095
SKU_0105,STORE_02,0.086
SKU_0105,STORE_05,0.109
SKU_0105,STORE_06,0.103
SKU_0105,STORE_07,0.079
SKU_0105,STORE_08,0.094
SKU_0105,STORE_09,0.124
SKU_0105,STORE_13,0.074
SKU_0105,STORE_14,0.114
SKU_0106,STORE_01,0.07
SKU_0106,STORE_02,0.055
SKU_0106,STORE_05,0.071
SKU_0106,STORE_06,0.058
SKU_0106,STORE_07,0.043
SKU_0106,STORE_08,0.052
SKU_0106,STORE_09,0.092
SKU_0106,STORE_13,0.055
SKU_0106,STORE_14,0.077
SKU_0107,STORE_01,0.084
SKU_0107,STORE_02,0.051
SKU_0107,STORE_05,0.071
SKU_0107,STORE_06,0.07
SKU_0107,STORE_07,0.036
SKU_0107,STORE_08,0.043
SKU_0107,STORE_09,0.11
SKU_0107,STORE_13,0.066
SKU_0107,STORE_14,0.077
SKU_0108,STORE_01,0.169
SKU_0108,STORE_02,0.117
SKU_0108,STORE_05,0.131
SKU_0108,STORE_06,0.204
SKU_0108,STORE_07,0.099
SKU_0108,STORE_08,0.118
SKU_0108,STORE_09,0.22
SKU_0108,STORE_13,0.132
SKU_0108,STORE_14,0.179
SKU_0109,STORE_01,0.085
SKU_0109,STORE_02,0.041
SKU_0109,STORE_03,0.057
SKU_0109,STORE_04,0.039
SKU_0109,STORE_05,0.066
SKU_0109,STORE_06,0.081
SKU_0109,STORE_07,0.045
SKU_0109,STORE_15,0.09
SKU_0109,STORE_08,0.062
SKU_0109,STORE_09,0.096
SKU_0109,STORE_16,0.06
SKU_0109,STORE_10,0.058
SKU_0109,STORE_11,0.064
SKU_0109,STORE_12,0.044
SKU_0109,STORE_13,0.061
SKU_0109,STORE_17,0.044
SKU_0109,STORE_14,0.065
SKU_0110,STORE_01,0.073
SKU_0110,STORE_02,0.034
SKU_0110,STORE_03,0.049
SKU_0110,STORE_04,0.038
SKU_0110,STORE_05,0.064
SKU_0110,STORE_06,0.07
SKU_0110,STORE_07,0.045
SKU_0110,STORE_15,0.07
SKU_0110,STORE_08,0.062
SKU_0110,STORE_09,0.082
SKU_0110,STORE_16,0.051
SKU_0110,STORE_10,0.05
SKU_0110,STORE_11,0.055
SKU_0110,STORE_12,0.043
SKU_0110,STORE_13,0.052
SKU_0110,STORE_17,0.038
SKU_0110,STORE_14,0.055
SKU_0111,STORE_01,0.065
SKU_0111,STORE_02,0.042
SKU_0111,STORE_03,0.043
SKU_0111,STORE_04,0.034
SKU_0111,STORE_05,0.057
SKU_0111,STORE_06,0.059
SKU_0111,STORE_07,0.036
SKU_0111,STORE_15,0.047
SKU_0111,STORE_08,0.05
SKU_0111,STORE_09,0.073
SKU_0111,STORE_16,0.046
SKU_0111,STORE_10,0.044
SKU_0111,STORE_11,0.046
SKU_0111,STORE_12,0.038
SKU_0111,STORE_13,0.046
SKU_0111,STORE_17,0.033
SKU_0111,STORE_14,0.049
SKU_0112,STORE_01,0.046
SKU_0112,STORE_02,0.034
SKU_0112,STORE_03,0.033
SKU_0112,STORE_04,0.028
SKU_0112,STORE_05,0.048
SKU_0112,STORE_06,0.045
SKU_0112,STORE_07,0.031
SKU_0112,STORE_15,0.035
SKU_0112,STORE_08,0.042
SKU_0112,STORE_09,0.051
SKU_0112,STORE_16,0.035
SKU_0112,STORE_10,0.034
SKU_0112,STORE_11,0.035
SKU_0112,STORE_12,0.032
SKU_0112,STORE_13,0.033
SKU_0112,STORE_17,0.025
SKU_0112,STORE_14,0.038
SKU_0113,STORE_01,0.034
SKU_0113,STORE_02,0.022
SKU_0113,STORE_03,0.022
SKU_0113,STORE_04,0.019
SKU_0113,STORE_05,0.031
SKU_0113,STORE_06,0.025
SKU_0113,STORE_07,0.017
SKU_0113,STORE_15,0.023
SKU_0113,STORE_08,0.023
SKU_0113,STORE_09,0.038
SKU_0113,STORE_16,0.023
SKU_0113,STORE_10,0.022
SKU_0113,STORE_11,0.02
SKU_0113,STORE_12,0.021
SKU_0113,STORE_13,0.024
SKU_0113,STORE_17,0.017
SKU_0113,STORE_14,0.025
SKU_0114,STORE_01,0.041
SKU_0114,STORE_02,0.02
SKU_0114,STORE_03,0.022
SKU_0114,STORE_04,0.018
SKU_0114,STORE_05,0.031
SKU_0114,STORE_06,0.03
SKU_0114,STORE_07,0.014
SKU_0114,STORE_15,0.033
SKU_0114,STORE_08,0.019
SKU_0114,STORE_09,0.046
SKU_0114,STORE_16,0.023
SKU_0114,STORE_10,0.023
SKU_0114,STORE_11,0.024
SKU_0114,STORE_12,0.021
SKU_0114,STORE_13,0.029
SKU_0114,STORE_17,0.017
SKU_0114,STORE_14,0.025
SKU_0115,STORE_01,0.082
SKU_0115,STORE_02,0.047
SKU_0115,STORE_03,0.051
SKU_0115,STORE_04,0.034
SKU_0115,STORE_05,0.057
SKU_0115,STORE_06,0.088
SKU_0115,STORE_07,0.039
SKU_0115,STORE_15,0.059
SKU_0115,STORE_08,0.053
SKU_0115,STORE_09,0.091
SKU_0115,STORE_16,0.054
SKU_0115,STORE_10,0.052
SKU_0115,STORE_11,0.069
SKU_0115,STORE_12,0.038
SKU_0115,STORE_13,0.058
SKU_0115,STORE_17,0.04
SKU_0115,STORE_14,0.058
SKU_0116,STORE_01,0.093
SKU_0116,STORE_02,0.048
SKU_0116,STORE_03,0.069
SKU_0116,STORE_04,0.049
SKU_0116,STORE_05,0.074
SKU_0116,STORE_06,0.094
SKU_0116,STORE_07,0.057
SKU_0116,STORE_15,0.099
SKU_0116,STORE_08,0.078
SKU_0116,STORE_09,0.112
SKU_0116,STORE_16,0.069
SKU_0116,STORE_10,0.066
SKU_0116,STORE_11,0.077
SKU_0116,STORE_12,0.056
SKU_0116,STORE_13,0.071
SKU_0116,STORE_17,0.06
SKU_0116,STORE_14,0.081
SKU_0117,STORE_01,0.08
SKU_0117,STORE_02,0.039
SKU_0117,STORE_03,0.059
SKU_0117,STORE_04,0.048
